,HomeShots,HomeShotsOnTarget,HomeShotsFromPK,HomePasses,HomeCrosses,HomeDirectFK,HomeIndirectFK,HomeCK,HomeThrowin,HomeDribbling,HomeTackles,HomeClearances,HomeIntercepts,HomeOffsides,HomeYellowCards,HomeRedCards,Home30mLineEntries,HomePenaltyAreaEntries,HomeAttacks,HomeChanceBuildingRate,HomePossession,AwayShots,AwayShotsOnTarget,AwayShotsFromPK,AwayPasses,AwayCrosses,AwayDirectFK,AwayIndirectFK,AwayCK,AwayThrowin,AwayDribbling,AwayTackles,AwayClearances,AwayIntercepts,AwayOffsides,AwayYellowCards,AwayRedCards,Away30mLineEntries,AwayPenaltyAreaEntries,AwayAttacks,AwayChanceBuildingRate,AwayPossession
12100514,25.0,10.0,0.0,514.0,21.0,9.0,2.0,8.0,35.0,22.0,16.0,21.0,1.0,3.0,0.0,0.0,60.0,32.0,135.0,18.5,58.2,6.0,2.0,0.0,285.0,14.0,8.0,4.0,4.0,17.0,9.0,18.0,47.0,1.0,2.0,2.0,0.0,26.0,11.0,125.0,4.8,41.8
12105407,18.0,7.0,0.0,401.0,29.0,19.0,3.0,10.0,28.0,16.0,15.0,21.0,4.0,6.0,0.0,0.0,53.0,14.0,133.0,13.5,48.2,7.0,3.0,0.0,401.0,11.0,7.0,7.0,4.0,14.0,10.0,20.0,57.0,0.0,3.0,5.0,1.0,21.0,6.0,115.0,6.1,51.8
12102018,16.0,4.0,1.0,430.0,11.0,20.0,2.0,6.0,35.0,20.0,19.0,22.0,2.0,3.0,1.0,0.0,41.0,12.0,159.0,10.1,51.4,11.0,4.0,1.0,398.0,10.0,7.0,3.0,6.0,23.0,9.0,31.0,36.0,5.0,2.0,3.0,0.0,40.0,11.0,144.0,7.6,48.6
12101110,17.0,5.0,0.0,450.0,21.0,13.0,2.0,7.0,32.0,10.0,28.0,16.0,3.0,2.0,2.0,0.0,56.0,15.0,136.0,12.5,51.4,17.0,8.0,0.0,393.0,13.0,19.0,2.0,4.0,18.0,13.0,23.0,34.0,4.0,1.0,2.0,0.0,33.0,15.0,133.0,12.8,48.6
12101303,14.0,3.0,0.0,485.0,36.0,4.0,3.0,6.0,28.0,22.0,23.0,36.0,3.0,0.0,1.0,0.0,55.0,13.0,121.0,11.6,52.1,11.0,3.0,0.0,491.0,15.0,5.0,0.0,7.0,20.0,6.0,19.0,38.0,1.0,3.0,1.0,0.0,35.0,10.0,122.0,9.0,47.9
12102709,17.0,4.0,0.0,492.0,11.0,10.0,3.0,2.0,25.0,10.0,11.0,31.0,3.0,3.0,2.0,0.0,35.0,10.0,130.0,13.1,45.6,18.0,2.0,0.0,642.0,30.0,15.0,3.0,4.0,15.0,8.0,23.0,18.0,2.0,2.0,1.0,0.0,61.0,18.0,122.0,14.8,54.4
12100821,21.0,7.0,0.0,572.0,30.0,17.0,3.0,10.0,16.0,14.0,30.0,24.0,3.0,2.0,3.0,0.0,64.0,27.0,127.0,16.5,60.5,19.0,8.0,0.0,341.0,14.0,7.0,2.0,4.0,14.0,24.0,21.0,41.0,4.0,3.0,0.0,0.0,46.0,19.0,120.0,15.8,39.5
12100133,20.0,2.0,0.0,426.0,13.0,17.0,6.0,7.0,32.0,26.0,17.0,20.0,3.0,3.0,2.0,0.0,45.0,13.0,147.0,13.6,56.9,9.0,1.0,0.0,304.0,12.0,11.0,5.0,3.0,30.0,7.0,28.0,36.0,5.0,4.0,1.0,0.0,30.0,13.0,138.0,6.5,43.1
12107822,8.0,2.0,0.0,399.0,16.0,9.0,5.0,5.0,29.0,15.0,22.0,29.0,3.0,2.0,1.0,0.0,31.0,8.0,131.0,6.1,41.8,14.0,3.0,0.0,584.0,12.0,12.0,2.0,7.0,25.0,9.0,21.0,37.0,6.0,4.0,1.0,0.0,57.0,15.0,132.0,10.6,58.2
12111422,14.0,6.0,0.0,457.0,14.0,13.0,2.0,6.0,19.0,17.0,24.0,23.0,2.0,1.0,1.0,0.0,34.0,17.0,134.0,10.4,49.8,13.0,5.0,0.0,536.0,14.0,10.0,1.0,6.0,20.0,18.0,27.0,24.0,1.0,2.0,2.0,0.0,56.0,20.0,138.0,9.4,50.2
12111301,17.0,9.0,0.0,325.0,17.0,8.0,4.0,4.0,24.0,21.0,24.0,35.0,4.0,1.0,3.0,0.0,34.0,16.0,142.0,12.0,46.2,15.0,0.0,0.0,481.0,18.0,16.0,2.0,4.0,28.0,21.0,27.0,19.0,3.0,4.0,1.0,0.0,44.0,20.0,152.0,9.9,53.8
12113327,17.0,3.0,0.0,439.0,17.0,9.0,1.0,3.0,23.0,6.0,21.0,17.0,2.0,3.0,2.0,0.0,43.0,16.0,127.0,13.4,48.2,7.0,2.0,0.0,475.0,11.0,20.0,3.0,3.0,19.0,10.0,14.0,32.0,0.0,1.0,2.0,0.0,35.0,10.0,133.0,5.3,51.8
12112111,8.0,2.0,0.0,425.0,9.0,15.0,2.0,4.0,19.0,22.0,18.0,47.0,0.0,3.0,0.0,0.0,33.0,10.0,134.0,6.0,49.6,30.0,11.0,0.0,481.0,22.0,7.0,3.0,11.0,22.0,10.0,34.0,28.0,6.0,2.0,2.0,0.0,50.0,17.0,134.0,22.4,50.4
12111005,12.0,4.0,0.0,477.0,13.0,16.0,1.0,5.0,21.0,19.0,20.0,23.0,3.0,2.0,0.0,0.0,31.0,10.0,119.0,10.1,48.2,14.0,5.0,0.0,506.0,20.0,15.0,2.0,5.0,23.0,14.0,20.0,23.0,1.0,1.0,2.0,0.0,64.0,17.0,115.0,12.2,51.8
12110720,10.0,4.0,0.0,622.0,21.0,12.0,8.0,11.0,25.0,12.0,20.0,16.0,4.0,0.0,1.0,0.0,44.0,8.0,135.0,7.4,59.1,13.0,2.0,0.0,358.0,9.0,11.0,0.0,3.0,22.0,16.0,25.0,30.0,6.0,8.0,1.0,0.0,29.0,10.0,133.0,9.8,40.9
12110378,16.0,3.0,0.0,588.0,20.0,13.0,0.0,9.0,24.0,17.0,18.0,20.0,3.0,2.0,1.0,0.0,66.0,13.0,121.0,13.2,60.4,17.0,5.0,0.0,319.0,20.0,7.0,2.0,5.0,19.0,11.0,15.0,34.0,2.0,0.0,3.0,0.0,37.0,13.0,110.0,15.5,39.6
12111808,13.0,2.0,0.0,376.0,6.0,10.0,3.0,4.0,32.0,11.0,35.0,35.0,4.0,3.0,0.0,0.0,33.0,8.0,156.0,8.3,46.8,19.0,5.0,0.0,426.0,8.0,14.0,3.0,6.0,43.0,11.0,26.0,30.0,1.0,3.0,2.0,0.0,28.0,13.0,166.0,11.4,53.2
12110954,18.0,5.0,0.0,465.0,9.0,24.0,1.0,6.0,12.0,18.0,21.0,25.0,2.0,6.0,1.0,0.0,36.0,15.0,143.0,12.6,46.9,20.0,7.0,0.0,489.0,21.0,11.0,6.0,8.0,29.0,17.0,22.0,13.0,6.0,1.0,3.0,0.0,54.0,13.0,151.0,13.2,53.1
12120509,20.0,4.0,1.0,506.0,20.0,19.0,2.0,3.0,22.0,10.0,21.0,27.0,0.0,0.0,1.0,0.0,55.0,19.0,146.0,13.7,54.0,8.0,4.0,0.0,419.0,7.0,16.0,0.0,5.0,25.0,8.0,20.0,46.0,4.0,2.0,2.0,0.0,25.0,6.0,145.0,5.5,46.0
12121018,18.0,5.0,0.0,519.0,17.0,23.0,1.0,6.0,25.0,16.0,19.0,24.0,6.0,3.0,0.0,0.0,40.0,17.0,143.0,12.6,53.2,10.0,4.0,0.0,437.0,9.0,10.0,3.0,1.0,27.0,18.0,22.0,22.0,1.0,1.0,3.0,0.0,38.0,15.0,128.0,7.8,46.8
12127813,9.0,2.0,0.0,396.0,13.0,20.0,4.0,0.0,25.0,17.0,12.0,22.0,2.0,1.0,3.0,1.0,33.0,9.0,123.0,7.3,43.2,20.0,10.0,0.0,620.0,23.0,12.0,2.0,4.0,22.0,11.0,16.0,21.0,3.0,4.0,2.0,0.0,61.0,24.0,126.0,15.9,56.8
12120307,13.0,6.0,0.0,387.0,10.0,17.0,0.0,6.0,18.0,13.0,24.0,26.0,2.0,7.0,1.0,0.0,29.0,13.0,118.0,11.0,40.7,9.0,0.0,0.0,604.0,13.0,13.0,8.0,5.0,21.0,11.0,23.0,19.0,2.0,0.0,3.0,1.0,54.0,4.0,118.0,7.6,59.3
12122721,22.0,5.0,0.0,532.0,19.0,11.0,2.0,4.0,11.0,12.0,22.0,22.0,4.0,0.0,3.0,0.0,59.0,9.0,109.0,20.2,49.2,16.0,4.0,0.0,546.0,10.0,10.0,0.0,6.0,12.0,20.0,11.0,44.0,2.0,2.0,0.0,0.0,43.0,17.0,111.0,14.4,50.8
12120114,22.0,13.0,1.0,579.0,12.0,7.0,4.0,6.0,27.0,26.0,27.0,18.0,6.0,3.0,0.0,0.0,52.0,25.0,128.0,17.2,58.4,16.0,4.0,0.0,367.0,11.0,9.0,3.0,4.0,19.0,17.0,18.0,23.0,2.0,4.0,2.0,0.0,33.0,18.0,120.0,13.3,41.6
12125408,16.0,8.0,0.0,382.0,15.0,16.0,5.0,7.0,23.0,14.0,28.0,34.0,1.0,1.0,1.0,0.0,36.0,11.0,150.0,10.7,47.8,11.0,1.0,0.0,436.0,22.0,15.0,2.0,3.0,26.0,12.0,33.0,28.0,5.0,4.0,2.0,0.0,42.0,19.0,157.0,7.0,52.2
12122011,14.0,2.0,0.0,431.0,15.0,12.0,2.0,5.0,22.0,24.0,19.0,20.0,5.0,2.0,2.0,0.0,37.0,13.0,133.0,10.5,52.2,15.0,7.0,0.0,423.0,14.0,19.0,3.0,6.0,19.0,7.0,25.0,19.0,3.0,2.0,0.0,0.0,47.0,17.0,129.0,11.6,47.8
12122233,16.0,5.0,0.0,739.0,18.0,10.0,1.0,7.0,22.0,15.0,16.0,16.0,3.0,3.0,0.0,0.0,59.0,13.0,136.0,11.8,63.1,9.0,3.0,0.0,303.0,6.0,5.0,3.0,1.0,23.0,5.0,25.0,43.0,5.0,1.0,2.0,0.0,28.0,9.0,132.0,6.8,36.9
12130933,15.0,4.0,0.0,657.0,25.0,18.0,2.0,6.0,31.0,15.0,21.0,27.0,2.0,2.0,0.0,0.0,50.0,18.0,152.0,9.9,60.9,10.0,5.0,0.0,352.0,10.0,13.0,2.0,3.0,19.0,7.0,28.0,30.0,4.0,2.0,3.0,0.0,27.0,9.0,134.0,7.5,39.1
12130820,16.0,4.0,0.0,492.0,19.0,14.0,4.0,5.0,23.0,16.0,14.0,15.0,4.0,7.0,1.0,0.0,57.0,17.0,131.0,12.2,53.6,17.0,6.0,0.0,375.0,12.0,10.0,7.0,6.0,11.0,19.0,17.0,34.0,4.0,4.0,4.0,1.0,37.0,10.0,130.0,13.1,46.4
12131410,13.0,5.0,0.0,380.0,11.0,12.0,3.0,8.0,26.0,10.0,26.0,19.0,5.0,1.0,1.0,0.0,36.0,9.0,146.0,8.9,44.4,13.0,5.0,0.0,570.0,14.0,16.0,2.0,3.0,28.0,20.0,20.0,22.0,6.0,3.0,0.0,0.0,42.0,14.0,151.0,8.6,55.6
12132154,14.0,8.0,0.0,570.0,25.0,16.0,3.0,5.0,19.0,17.0,10.0,19.0,3.0,4.0,0.0,0.0,34.0,17.0,126.0,11.1,51.0,16.0,4.0,0.0,483.0,22.0,7.0,4.0,5.0,18.0,7.0,17.0,26.0,3.0,3.0,1.0,0.0,39.0,12.0,115.0,13.9,49.0
12130705,9.0,1.0,0.0,476.0,13.0,9.0,12.0,6.0,31.0,16.0,24.0,24.0,2.0,1.0,1.0,0.0,34.0,14.0,136.0,6.6,59.1,7.0,2.0,0.0,346.0,11.0,13.0,1.0,2.0,30.0,4.0,25.0,32.0,0.0,11.0,1.0,0.0,26.0,2.0,140.0,5.0,40.9
12131327,16.0,10.0,0.0,409.0,21.0,8.0,3.0,7.0,22.0,32.0,23.0,26.0,4.0,1.0,3.0,0.0,50.0,16.0,127.0,12.6,47.2,11.0,5.0,0.0,468.0,13.0,12.0,1.0,6.0,27.0,19.0,25.0,30.0,1.0,3.0,2.0,0.0,33.0,7.0,133.0,8.3,52.8
12131801,16.0,7.0,0.0,596.0,16.0,12.0,4.0,2.0,27.0,15.0,16.0,19.0,1.0,4.0,1.0,0.0,54.0,18.0,124.0,12.9,59.2,11.0,6.0,0.0,364.0,7.0,12.0,4.0,1.0,22.0,12.0,17.0,32.0,2.0,4.0,1.0,0.0,36.0,9.0,119.0,9.2,40.8
12131178,18.0,11.0,0.0,376.0,19.0,15.0,1.0,9.0,20.0,7.0,18.0,23.0,2.0,1.0,3.0,0.0,49.0,17.0,139.0,12.9,47.3,19.0,3.0,0.0,389.0,16.0,14.0,1.0,6.0,30.0,10.0,25.0,32.0,0.0,1.0,3.0,0.0,43.0,15.0,147.0,12.9,52.7
12132203,18.0,4.0,0.0,529.0,11.0,8.0,3.0,6.0,27.0,17.0,18.0,16.0,2.0,3.0,1.0,0.0,51.0,12.0,126.0,14.3,47.3,14.0,4.0,0.0,595.0,11.0,12.0,3.0,1.0,13.0,12.0,29.0,22.0,2.0,3.0,0.0,0.0,32.0,11.0,122.0,11.5,52.7
12145414,34.0,10.0,0.0,631.0,27.0,5.0,2.0,13.0,25.0,15.0,14.0,17.0,3.0,1.0,2.0,0.0,53.0,27.0,130.0,26.2,62.0,9.0,1.0,0.0,335.0,6.0,10.0,2.0,0.0,13.0,1.0,18.0,35.0,4.0,2.0,1.0,0.0,24.0,5.0,108.0,8.3,38.0
12140108,22.0,7.0,0.0,401.0,16.0,11.0,2.0,11.0,16.0,22.0,19.0,21.0,3.0,2.0,2.0,0.0,45.0,20.0,119.0,18.5,46.6,19.0,8.0,0.0,450.0,14.0,10.0,2.0,5.0,15.0,10.0,22.0,30.0,3.0,1.0,1.0,0.0,47.0,18.0,115.0,16.5,53.4
12142711,19.0,6.0,0.0,485.0,15.0,14.0,1.0,6.0,28.0,11.0,22.0,28.0,7.0,5.0,3.0,0.0,34.0,15.0,148.0,12.8,48.2,13.0,7.0,0.0,545.0,13.0,14.0,5.0,2.0,24.0,13.0,27.0,32.0,1.0,1.0,1.0,0.0,50.0,9.0,152.0,8.6,51.8
12147807,4.0,2.0,0.0,235.0,7.0,11.0,4.0,2.0,22.0,11.0,17.0,54.0,0.0,1.0,4.0,0.0,21.0,7.0,121.0,3.3,31.7,11.0,2.0,0.0,659.0,21.0,11.0,3.0,9.0,35.0,17.0,22.0,20.0,3.0,4.0,2.0,0.0,46.0,23.0,139.0,7.9,68.3
12140903,26.0,9.0,0.0,505.0,20.0,14.0,5.0,8.0,26.0,13.0,17.0,10.0,4.0,3.0,0.0,0.0,67.0,15.0,133.0,19.5,48.0,10.0,4.0,0.0,512.0,10.0,11.0,3.0,1.0,13.0,10.0,13.0,29.0,4.0,5.0,0.0,0.0,37.0,12.0,115.0,8.7,52.0
12140522,18.0,4.0,0.0,353.0,15.0,20.0,2.0,14.0,30.0,14.0,19.0,14.0,2.0,3.0,2.0,0.0,41.0,19.0,149.0,12.1,45.2,5.0,1.0,0.0,417.0,4.0,21.0,3.0,3.0,22.0,6.0,31.0,38.0,0.0,2.0,0.0,0.0,31.0,6.0,126.0,4.0,54.8
12142010,18.0,7.0,0.0,555.0,19.0,10.0,4.0,7.0,17.0,17.0,8.0,17.0,4.0,0.0,3.0,0.0,59.0,21.0,129.0,14.0,54.3,16.0,8.0,1.0,388.0,19.0,11.0,0.0,2.0,15.0,18.0,19.0,25.0,4.0,4.0,1.0,0.0,38.0,13.0,120.0,13.3,45.7
12143321,14.0,3.0,0.0,342.0,17.0,13.0,1.0,8.0,19.0,4.0,16.0,32.0,1.0,2.0,1.0,0.0,37.0,14.0,124.0,11.3,42.9,10.0,2.0,0.0,533.0,8.0,14.0,2.0,4.0,21.0,5.0,7.0,34.0,3.0,1.0,3.0,0.0,27.0,8.0,126.0,7.9,57.1
12141318,14.0,2.0,0.0,466.0,22.0,15.0,1.0,6.0,42.0,19.0,23.0,34.0,3.0,2.0,2.0,0.0,46.0,20.0,151.0,9.3,57.6,17.0,6.0,0.0,348.0,12.0,12.0,2.0,8.0,36.0,11.0,40.0,37.0,4.0,1.0,2.0,0.0,34.0,12.0,159.0,10.7,42.4
12151409,7.0,1.0,0.0,385.0,19.0,15.0,1.0,8.0,20.0,12.0,24.0,27.0,3.0,4.0,2.0,0.0,36.0,15.0,128.0,5.5,43.2,20.0,11.0,0.0,573.0,9.0,13.0,4.0,7.0,24.0,10.0,12.0,29.0,2.0,1.0,1.0,0.0,60.0,14.0,129.0,15.5,56.8
12152220,8.0,5.0,0.0,456.0,9.0,10.0,6.0,6.0,27.0,17.0,20.0,24.0,5.0,6.0,0.0,0.0,39.0,10.0,132.0,6.1,54.1,12.0,4.0,0.0,384.0,11.0,19.0,6.0,6.0,26.0,12.0,27.0,31.0,3.0,6.0,0.0,0.0,29.0,13.0,133.0,9.0,45.9
12150733,10.0,3.0,1.0,408.0,13.0,18.0,8.0,4.0,27.0,21.0,22.0,19.0,1.0,3.0,0.0,0.0,33.0,8.0,138.0,7.2,54.6,13.0,6.0,0.0,321.0,12.0,17.0,4.0,5.0,16.0,9.0,25.0,26.0,0.0,7.0,4.0,0.0,28.0,8.0,137.0,9.5,45.4
12151101,26.0,10.0,1.0,466.0,22.0,19.0,5.0,6.0,28.0,13.0,19.0,29.0,0.0,3.0,2.0,0.0,45.0,10.0,137.0,19.0,55.5,10.0,4.0,0.0,331.0,10.0,19.0,4.0,3.0,20.0,15.0,17.0,33.0,2.0,3.0,4.0,0.0,29.0,13.0,132.0,7.6,44.5
12151027,22.0,1.0,0.0,659.0,26.0,7.0,2.0,13.0,27.0,28.0,14.0,2.0,3.0,1.0,0.0,0.0,57.0,14.0,116.0,19.0,64.5,5.0,1.0,0.0,323.0,7.0,8.0,1.0,0.0,14.0,3.0,19.0,33.0,1.0,2.0,0.0,0.0,25.0,9.0,101.0,5.0,35.5
12150813,14.0,5.0,0.0,347.0,14.0,20.0,3.0,4.0,17.0,13.0,26.0,39.0,1.0,2.0,0.0,0.0,34.0,15.0,128.0,10.9,48.4,13.0,0.0,0.0,396.0,23.0,13.0,2.0,11.0,29.0,22.0,21.0,16.0,1.0,2.0,1.0,0.0,40.0,9.0,141.0,9.2,51.6
12150354,17.0,1.0,0.0,465.0,19.0,10.0,2.0,4.0,11.0,8.0,20.0,26.0,1.0,8.0,1.0,0.0,40.0,10.0,103.0,16.5,47.2,16.0,2.0,0.0,529.0,15.0,10.0,8.0,3.0,19.0,8.0,12.0,21.0,3.0,2.0,0.0,0.0,44.0,14.0,108.0,14.8,52.8
12152105,14.0,3.0,0.0,552.0,13.0,16.0,2.0,5.0,18.0,16.0,29.0,31.0,7.0,3.0,2.0,0.0,55.0,12.0,132.0,10.6,56.3,16.0,2.0,0.0,351.0,16.0,18.0,3.0,6.0,15.0,9.0,20.0,24.0,3.0,0.0,2.0,0.0,46.0,18.0,133.0,12.0,43.7
12151878,19.0,4.0,0.0,434.0,19.0,6.0,2.0,8.0,26.0,11.0,24.0,29.0,5.0,1.0,1.0,0.0,48.0,19.0,139.0,13.7,49.1,13.0,3.0,0.0,486.0,12.0,13.0,1.0,6.0,36.0,10.0,16.0,32.0,1.0,2.0,0.0,0.0,51.0,10.0,147.0,8.8,50.9
12090908,17.0,6.0,0.0,555.0,20.0,6.0,2.0,14.0,29.0,7.0,15.0,37.0,2.0,3.0,0.0,0.0,51.0,22.0,137.0,12.4,57.4,13.0,5.0,0.0,347.0,17.0,19.0,3.0,4.0,28.0,14.0,18.0,40.0,6.0,2.0,0.0,0.0,29.0,18.0,136.0,9.6,42.6
12092211,11.0,0.0,0.0,472.0,11.0,18.0,5.0,3.0,31.0,18.0,26.0,32.0,2.0,4.0,2.0,0.0,41.0,12.0,155.0,7.1,56.7,11.0,3.0,0.0,350.0,10.0,17.0,4.0,7.0,25.0,8.0,27.0,27.0,5.0,5.0,1.0,0.0,41.0,13.0,157.0,7.0,43.3
12160508,11.0,4.0,0.0,360.0,15.0,18.0,5.0,6.0,31.0,15.0,28.0,29.0,0.0,3.0,1.0,0.0,44.0,17.0,150.0,7.3,47.6,10.0,2.0,0.0,427.0,23.0,19.0,3.0,4.0,18.0,14.0,31.0,27.0,2.0,3.0,1.0,0.0,44.0,16.0,135.0,7.4,52.4
12165410,15.0,8.0,0.0,540.0,24.0,12.0,2.0,5.0,26.0,12.0,15.0,21.0,3.0,3.0,1.0,0.0,53.0,15.0,138.0,10.9,49.6,17.0,3.0,0.0,459.0,23.0,17.0,3.0,1.0,16.0,22.0,29.0,34.0,3.0,2.0,1.0,0.0,50.0,15.0,130.0,13.1,50.4
12162707,12.0,4.0,0.0,278.0,9.0,10.0,0.0,5.0,22.0,9.0,26.0,31.0,1.0,2.0,1.0,0.0,26.0,9.0,108.0,11.1,38.3,21.0,5.0,0.0,450.0,13.0,17.0,2.0,8.0,28.0,13.0,22.0,16.0,2.0,0.0,0.0,0.0,30.0,19.0,126.0,16.7,61.7
12167801,12.0,6.0,0.0,387.0,19.0,9.0,1.0,2.0,20.0,18.0,25.0,26.0,2.0,3.0,2.0,0.0,46.0,11.0,114.0,10.5,42.6,17.0,9.0,0.0,578.0,15.0,7.0,3.0,6.0,19.0,21.0,21.0,27.0,0.0,1.0,3.0,0.0,49.0,20.0,113.0,15.0,57.4
12161322,15.0,7.0,0.0,334.0,11.0,6.0,3.0,5.0,19.0,14.0,31.0,42.0,4.0,1.0,2.0,0.0,32.0,10.0,135.0,11.1,41.8,13.0,2.0,0.0,598.0,19.0,19.0,1.0,7.0,35.0,7.0,22.0,21.0,0.0,3.0,0.0,0.0,42.0,14.0,162.0,8.0,58.2
12162003,22.0,7.0,0.0,556.0,34.0,9.0,3.0,8.0,24.0,16.0,12.0,20.0,4.0,1.0,0.0,0.0,64.0,20.0,124.0,17.7,54.2,16.0,5.0,0.0,445.0,11.0,14.0,1.0,7.0,24.0,15.0,24.0,29.0,1.0,3.0,3.0,0.0,38.0,16.0,134.0,11.9,45.8
12163314,23.0,5.0,0.0,408.0,13.0,18.0,0.0,7.0,27.0,10.0,15.0,25.0,4.0,4.0,0.0,0.0,43.0,19.0,128.0,18.0,54.4,15.0,4.0,0.0,324.0,12.0,16.0,4.0,6.0,24.0,9.0,14.0,38.0,3.0,0.0,3.0,0.0,25.0,11.0,125.0,12.0,45.6
12162118,19.0,3.0,0.0,582.0,13.0,14.0,2.0,7.0,23.0,14.0,23.0,24.0,2.0,0.0,2.0,0.0,50.0,12.0,127.0,15.0,57.7,13.0,6.0,0.0,345.0,11.0,16.0,1.0,1.0,20.0,12.0,25.0,32.0,7.0,2.0,3.0,0.0,38.0,11.0,125.0,10.4,42.3
12160911,14.0,5.0,0.0,717.0,15.0,16.0,3.0,3.0,18.0,15.0,10.0,9.0,0.0,4.0,1.0,0.0,54.0,11.0,136.0,10.3,61.7,9.0,8.0,0.0,371.0,10.0,18.0,4.0,1.0,14.0,12.0,29.0,18.0,7.0,3.0,2.0,0.0,32.0,9.0,131.0,6.9,38.3
12171478,10.0,2.0,0.0,466.0,10.0,21.0,1.0,1.0,31.0,6.0,17.0,26.0,0.0,1.0,0.0,0.0,29.0,9.0,136.0,7.4,51.5,19.0,8.0,0.0,444.0,16.0,7.0,1.0,9.0,18.0,16.0,16.0,23.0,4.0,1.0,2.0,0.0,50.0,16.0,125.0,15.2,48.5
12170333,22.0,7.0,0.0,549.0,17.0,18.0,3.0,8.0,15.0,10.0,20.0,15.0,1.0,3.0,0.0,0.0,40.0,18.0,131.0,16.8,56.1,12.0,5.0,0.0,367.0,14.0,8.0,3.0,2.0,27.0,6.0,24.0,24.0,1.0,3.0,1.0,0.0,29.0,16.0,130.0,9.2,43.9
12170721,16.0,3.0,0.0,462.0,20.0,14.0,8.0,6.0,19.0,17.0,18.0,14.0,1.0,1.0,1.0,0.0,42.0,14.0,118.0,13.6,52.8,10.0,1.0,0.0,488.0,9.0,13.0,2.0,4.0,21.0,16.0,7.0,25.0,0.0,8.0,0.0,0.0,29.0,10.0,115.0,8.7,47.2
12170127,27.0,4.0,0.0,543.0,18.0,12.0,1.0,8.0,11.0,20.0,12.0,19.0,1.0,0.0,1.0,0.0,61.0,21.0,104.0,26.0,57.7,11.0,4.0,0.0,379.0,13.0,8.0,1.0,4.0,29.0,8.0,21.0,19.0,1.0,1.0,1.0,0.0,35.0,9.0,108.0,10.2,42.3
12172209,12.0,4.0,0.0,427.0,8.0,19.0,3.0,6.0,25.0,12.0,23.0,30.0,5.0,2.0,1.0,0.0,28.0,10.0,139.0,8.6,45.2,16.0,3.0,1.0,579.0,24.0,11.0,2.0,11.0,19.0,11.0,17.0,20.0,3.0,3.0,4.0,0.0,48.0,20.0,139.0,11.5,54.8
12170520,17.0,7.0,0.0,367.0,17.0,19.0,2.0,8.0,30.0,17.0,30.0,19.0,3.0,1.0,1.0,0.0,43.0,16.0,150.0,11.3,48.7,12.0,6.0,0.0,389.0,10.0,14.0,1.0,6.0,30.0,17.0,18.0,30.0,1.0,2.0,2.0,0.0,35.0,6.0,149.0,8.1,51.3
12171108,17.0,6.0,0.0,345.0,7.0,18.0,3.0,5.0,29.0,7.0,32.0,13.0,1.0,4.0,4.0,0.0,22.0,12.0,141.0,12.1,47.7,17.0,3.0,0.0,369.0,19.0,17.0,4.0,7.0,33.0,19.0,21.0,21.0,0.0,3.0,3.0,0.0,40.0,21.0,154.0,11.0,52.3
12171854,20.0,6.0,0.0,489.0,26.0,8.0,1.0,7.0,34.0,15.0,13.0,17.0,5.0,5.0,1.0,0.0,51.0,22.0,146.0,13.7,52.9,10.0,4.0,0.0,373.0,15.0,11.0,7.0,3.0,23.0,8.0,19.0,42.0,5.0,1.0,2.0,0.0,45.0,12.0,140.0,7.1,47.1
12171013,15.0,5.0,0.0,436.0,8.0,19.0,1.0,4.0,21.0,12.0,26.0,20.0,2.0,1.0,0.0,0.0,33.0,11.0,134.0,11.2,47.5,11.0,4.0,0.0,527.0,17.0,9.0,1.0,3.0,24.0,12.0,23.0,17.0,3.0,1.0,2.0,0.0,56.0,15.0,120.0,9.2,52.5
12180711,14.0,7.0,2.0,337.0,12.0,16.0,4.0,1.0,14.0,9.0,10.0,40.0,2.0,3.0,4.0,2.0,26.0,11.0,114.0,12.3,53.1,23.0,14.0,1.0,370.0,30.0,11.0,3.0,7.0,23.0,8.0,13.0,25.0,1.0,4.0,3.0,1.0,45.0,19.0,113.0,20.4,46.9
12182718,15.0,6.0,0.0,420.0,16.0,14.0,1.0,7.0,17.0,12.0,13.0,20.0,4.0,2.0,2.0,0.0,38.0,12.0,124.0,12.1,50.0,21.0,7.0,0.0,432.0,14.0,15.0,2.0,4.0,14.0,12.0,17.0,37.0,1.0,1.0,1.0,0.0,51.0,17.0,120.0,17.5,50.0
12187803,13.0,4.0,0.0,339.0,12.0,8.0,2.0,5.0,16.0,12.0,15.0,15.0,0.0,2.0,2.0,0.0,39.0,9.0,103.0,12.6,37.3,17.0,4.0,0.0,645.0,12.0,13.0,3.0,4.0,7.0,15.0,27.0,17.0,2.0,2.0,2.0,0.0,43.0,19.0,100.0,17.0,62.7
12180854,13.0,1.0,0.0,541.0,41.0,14.0,2.0,3.0,14.0,28.0,12.0,30.0,1.0,8.0,1.0,0.0,71.0,17.0,114.0,11.4,61.6,9.0,2.0,0.0,329.0,8.0,7.0,9.0,5.0,16.0,12.0,17.0,35.0,1.0,2.0,1.0,0.0,32.0,9.0,112.0,8.0,38.4
12180905,16.0,3.0,0.0,478.0,16.0,15.0,1.0,5.0,33.0,11.0,21.0,24.0,1.0,1.0,2.0,0.0,38.0,8.0,142.0,11.3,51.7,13.0,4.0,0.0,390.0,11.0,17.0,1.0,4.0,26.0,18.0,17.0,30.0,0.0,1.0,3.0,0.0,33.0,9.0,140.0,9.3,48.3
